Customer_ID,Customer_Name,Email,Signup_Date,Transaction_Date,Product_Category,Purchase_Amount,Payment_Method,Device
CUST-0055,Olivia Miller,olivia.miller99@email.com,2023-02-08,2023-05-23,Toys & Games,74.52,Google Pay,Tablet
CUST-0089,Ava Rodriguez,ava.rodriguez836@email.com,2023-05-01,2023-05-23,Home & Garden,421.38,Google Pay,Tablet
CUST-0139,Mason Harris,mason.harris749@email.com,2023-04-10,2023-05-23,Books,68.38,Bank Transfer,Tablet
CUST-0385,Zack Jackson,zack.jackson39@email.com,2023-04-11,2023-05-23,Toys & Games,112.11,Bank Transfer,Mobile
CUST-0494,Charlotte Lopez,charlotte.lopez857@email.com,2023-03-31,2023-05-23,Books,23.59,PayPal,Tablet
CUST-0314,David Robinson,david.robinson131@email.com,2023-02-06,2023-05-24,Beauty & Health,122.46,Credit Card,Tablet
CUST-0445,Matthew Miller,matthew.miller209@email.com,2023-03-20,2023-05-24,Beauty & Health,38.15,Credit Card,Desktop
CUST-0491,Sophia Martin,sophia.martin485@email.com,2023-01-07,2023-05-24,Beauty & Health,103.43,PayPal,Tablet
CUST-0139,Mason Harris,mason.harris749@email.com,2023-04-10,2023-05-25,Home & Garden,81.62,Debit Card,Tablet
CUST-0220,Amelia Robinson,amelia.robinson895@email.com,2023-02-16,2023-05-25,Automotive,699.70,Google Pay,Tablet
CUST-0395,Emma Johnson,emma.johnson719@email.com,2023-02-11,2023-05-25,Sports & Outdoors,495.63,Apple Pay,Mobile
CUST-0397,Evelyn Walker,evelyn.walker291@email.com,2023-03-25,2023-05-25,Jewelry,2377.34,Apple Pay,Tablet
CUST-0024,Grace Scott,grace.scott592@email.com,2023-04-28,2023-05-26,Electronics,835.96,Credit Card,Mobile
CUST-0052,Benjamin Obaje,benjamin.martinez363@email.com,2023-01-25,2023-05-26,Books,55.95,Debit Card,Desktop
CUST-0237,Sophia Allen,sophia.allen397@email.com,2023-05-16,2023-05-26,Food & Grocery,228.52,Credit Card,Mobile
CUST-0122,Ivy Young,ivy.young583@email.com,2023-03-05,2023-05-27,Beauty & Health,39.28,Google Pay,Desktop
CUST-0183,Isabella Hall,isabella.hall366@email.com,2023-05-21,2023-05-27,Jewelry,551.14,Apple Pay,Desktop
CUST-0246,Abigail Thompson,abigail.thompson620@email.com,2023-03-09,2023-05-27,Automotive,260.34,Apple Pay,Tablet
CUST-0253,Amelia Allen,amelia.allen443@email.com,2023-04-27,2023-05-27,Electronics,1641.57,Google Pay,Mobile
CUST-0344,Daniel Obaje,daniel.martinez767@email.com,2023-01-08,2023-05-27,Jewelry,2596.58,Google Pay,Mobile
CUST-0346,Sam Lopez,sam.lopez589@email.com,2023-01-21,2023-05-27,Toys & Games,108.93,Debit Card,Desktop
CUST-0086,Charlotte Olatunji,charlotte.anderson873@email.com,2023-02-11,2023-05-28,Clothing,288.54,Bank Transfer,Desktop
CUST-0171,Eve Nwachukwu,eve.green65@email.com,2023-01-02,2023-05-28,Home & Garden,393.40,Google Pay,Mobile
CUST-0411,Frank Johnson,frank.johnson463@email.com,2023-05-02,2023-05-28,Clothing,69.56,PayPal,Desktop
CUST-0254,Matthew Taylor,matthew.taylor682@email.com,2023-05-13,2023-05-29,Food & Grocery,147.33,Credit Card,Desktop
CUST-0339,Yara Brown,yara.brown598@email.com,2023-03-03,2023-05-29,Clothing,49.96,Google Pay,Tablet
CUST-0400,Zack Obaje,zack.martinez633@email.com,2023-04-10,2023-05-29,Beauty & Health,72.67,Google Pay,Desktop
CUST-0457,Tara White,tara.white466@email.com,2023-04-20,2023-05-29,Toys & Games,119.54,Credit Card,Desktop
CUST-0407,Mason White,mason.white579@email.com,2023-01-01,2023-05-30,Home & Garden,39.62,PayPal,Tablet
CUST-0121,Daniel Garcia,daniel.garcia63@email.com,2023-05-12,2023-05-31,Home & Garden,552.84,Apple Pay,Desktop
CUST-0376,Alice Walker,alice.walker684@email.com,2023-02-16,2023-05-31,Beauty & Health,34.91,Apple Pay,Mobile
CUST-0400,Zack Obaje,zack.martinez633@email.com,2023-04-10,2023-06-01,Automotive,333.50,Debit Card,Desktop
CUST-0472,Wendy White,wendy.white420@email.com,2023-04-20,2023-06-01,Home & Garden,586.38,Credit Card,Tablet
CUST-0123,Charlotte Lopez,charlotte.lopez121@email.com,2023-04-29,2023-06-02,Books,51.55,Bank Transfer,Tablet
CUST-0156,Matthew Adewale,matthew.moore558@email.com,2023-04-27,2023-06-02,Jewelry,1427.27,PayPal,Desktop
CUST-0265,Matthew Smith,matthew.smith140@email.com,2023-01-06,2023-06-02,Beauty & Health,51.48,PayPal,Mobile
CUST-0050,Ethan Obaje,ethan.martinez914@email.com,2023-03-27,2023-06-03,Electronics,1613.45,PayPal,Mobile
CUST-0102,Joseph Young,joseph.young137@email.com,2023-01-31,2023-06-03,Automotive,455.42,Google Pay,Desktop
CUST-0321,Frank Jones,frank.jones435@email.com,2023-05-01,2023-06-03,Food & Grocery,25.20,PayPal,Desktop
CUST-0354,Grace Davis,grace.davis72@email.com,2023-02-15,2023-06-03,Food & Grocery,289.42,Debit Card,Tablet
CUST-0094,Peter Walker,peter.walker263@email.com,2023-03-12,2023-06-04,Beauty & Health,182.19,Apple Pay,Tablet
CUST-0060,William Garcia,william.garcia763@email.com,2023-05-19,2023-06-05,Books,10.76,Apple Pay,Mobile
CUST-0145,Tara Hall,tara.hall469@email.com,2023-02-21,2023-06-05,Electronics,357.05,Apple Pay,Mobile
CUST-0012,Victor Rodriguez,victor.rodriguez60@email.com,2023-02-28,2023-06-06,Beauty & Health,120.62,Credit Card,Mobile
CUST-0049,Bob Rodriguez,bob.rodriguez550@email.com,2023-05-25,2023-06-06,Electronics,1996.78,Credit Card,Mobile
CUST-0049,Bob Rodriguez,bob.rodriguez550@email.com,2023-05-25,2023-06-06,Jewelry,637.06,Apple Pay,Tablet
CUST-0125,Lucas Harris,lucas.harris677@email.com,2023-03-30,2023-06-06,Clothing,88.65,Debit Card,Mobile
CUST-0128,Ethan Obaje,ethan.martinez882@email.com,2023-03-17,2023-06-06,Jewelry,2835.70,Bank Transfer,Desktop
CUST-0169,Mason Smith,mason.smith320@email.com,2023-05-14,2023-06-06,Jewelry,1325.38,Debit Card,Mobile
CUST-0333,Peter Lee,peter.lee35@email.com,2023-04-02,2023-06-06,Automotive,744.06,Bank Transfer,Tablet
CUST-0140,Daniel Jackson,daniel.jackson173@email.com,2023-04-14,2023-06-07,Clothing,160.36,PayPal,Desktop
CUST-0280,Abigail Owem,abigail.gonzalez243@email.com,2023-04-10,2023-06-07,Home & Garden,588.84,Credit Card,Tablet
CUST-0065,Emma Davis,emma.davis862@email.com,2023-04-21,2023-06-08,Food & Grocery,80.95,Bank Transfer,Desktop
CUST-0403,Bob Nwachukwu,bob.green550@email.com,2023-01-19,2023-06-08,Books,12.20,Debit Card,Desktop
CUST-0086,Charlotte Olatunji,charlotte.anderson873@email.com,2023-02-11,2023-06-09,Electronics,1851.99,Google Pay,Tablet
CUST-0291,Evelyn Martin,evelyn.martin585@email.com,2023-01-27,2023-06-09,Home & Garden,225.85,PayPal,Desktop
CUST-0376,Alice Walker,alice.walker684@email.com,2023-02-16,2023-06-09,Books,41.05,Debit Card,Mobile
CUST-0140,Daniel Jackson,daniel.jackson173@email.com,2023-04-14,2023-06-10,Clothing,164.33,Credit Card,Mobile
CUST-0246,Abigail Thompson,abigail.thompson620@email.com,2023-03-09,2023-06-10,Sports & Outdoors,372.39,Google Pay,Desktop
CUST-0389,Joseph Hernandez,joseph.hernandez721@email.com,2023-04-15,2023-06-10,Automotive,169.24,Debit Card,Mobile
CUST-0022,Olivia Jones,olivia.jones531@email.com,2023-03-25,2023-06-11,Automotive,968.39,Bank Transfer,Mobile
CUST-0065,Emma Davis,emma.davis862@email.com,2023-04-21,2023-06-11,Toys & Games,30.54,Debit Card,Tablet
CUST-0089,Ava Rodriguez,ava.rodriguez836@email.com,2023-05-01,2023-06-12,Sports & Outdoors,244.20,Apple Pay,Mobile
CUST-0093,Quinn Baker,quinn.baker178@email.com,2023-05-15,2023-06-12,Clothing,265.20,Credit Card,Desktop
CUST-0198,Yara Walker,yara.walker647@email.com,2023-04-09,2023-06-12,Beauty & Health,17.11,Apple Pay,Mobile
CUST-0248,William Nwachukwu,william.green373@email.com,2023-04-24,2023-06-12,Electronics,1798.10,Apple Pay,Desktop
CUST-0284,Charlotte Lewis,charlotte.lewis987@email.com,2023-01-09,2023-06-12,Food & Grocery,155.65,Apple Pay,Mobile
CUST-0401,Jack Jackson,jack.jackson438@email.com,2023-02-21,2023-06-12,Automotive,214.62,Apple Pay,Mobile
CUST-0449,Sophia Miller,sophia.miller522@email.com,2023-03-16,2023-06-12,Home & Garden,268.64,Apple Pay,Mobile
CUST-0454,Mason Davis,mason.davis922@email.com,2023-05-12,2023-06-12,Automotive,56.42,Debit Card,Desktop
CUST-0100,Diana Williams,diana.williams203@email.com,2023-01-07,2023-06-13,Jewelry,735.89,Credit Card,Desktop
CUST-0102,Joseph Young,joseph.young137@email.com,2023-01-31,2023-06-13,Jewelry,456.27,PayPal,Mobile
CUST-0314,David Robinson,david.robinson131@email.com,2023-02-06,2023-06-13,Jewelry,2269.69,Bank Transfer,Tablet
CUST-0395,Emma Johnson,emma.johnson719@email.com,2023-02-11,2023-06-13,Books,65.61,Apple Pay,Mobile
CUST-0429,Zack Nwachukwu,zack.green441@email.com,2023-03-20,2023-06-13,Sports & Outdoors,520.19,Google Pay,Mobile
CUST-0208,Eve Lewis,eve.lewis38@email.com,2023-05-07,2023-06-14,Automotive,429.99,Bank Transfer,Mobile
CUST-0246,Abigail Thompson,abigail.thompson620@email.com,2023-03-09,2023-06-14,Sports & Outdoors,717.12,Credit Card,Desktop
CUST-0248,William Nwachukwu,william.green373@email.com,2023-04-24,2023-06-14,Home & Garden,195.55,Credit Card,Desktop
CUST-0123,Charlotte Lopez,charlotte.lopez121@email.com,2023-04-29,2023-06-15,Automotive,957.43,Bank Transfer,Desktop
CUST-0346,Sam Lopez,sam.lopez589@email.com,2023-01-21,2023-06-15,Automotive,902.44,Debit Card,Mobile
CUST-0348,Uma Lopez,uma.lopez45@email.com,2023-04-03,2023-06-15,Automotive,997.19,Debit Card,Desktop
CUST-0100,Diana Williams,diana.williams203@email.com,2023-01-07,2023-06-16,Clothing,69.29,Credit Card,Desktop
CUST-0122,Ivy Young,ivy.young583@email.com,2023-03-05,2023-06-16,Sports & Outdoors,227.56,Debit Card,Desktop
CUST-0374,Charlotte Obaje,charlotte.martinez647@email.com,2023-02-17,2023-06-16,Jewelry,1049.24,Bank Transfer,Desktop
CUST-0424,Daniel Jones,daniel.jones48@email.com,2023-05-22,2023-06-16,Clothing,60.20,Credit Card,Mobile
CUST-0491,Sophia Martin,sophia.martin485@email.com,2023-01-07,2023-06-16,Food & Grocery,84.51,Bank Transfer,Tablet
CUST-0069,Henry Olatunji,henry.anderson108@email.com,2023-05-15,2023-06-17,Food & Grocery,264.21,PayPal,Desktop
CUST-0125,Lucas Harris,lucas.harris677@email.com,2023-03-30,2023-06-17,Books,11.83,Bank Transfer,Desktop
CUST-0479,Victor Hall,victor.hall801@email.com,2023-03-09,2023-06-17,Jewelry,2959.04,Debit Card,Mobile
CUST-0047,Kate Smith,kate.smith226@email.com,2023-03-16,2023-06-18,Home & Garden,64.24,Bank Transfer,Tablet
CUST-0050,Ethan Obaje,ethan.martinez914@email.com,2023-03-27,2023-06-18,Sports & Outdoors,409.34,Google Pay,Tablet
CUST-0119,Benjamin Miller,benjamin.miller192@email.com,2023-06-06,2023-06-18,Sports & Outdoors,202.86,Google Pay,Mobile
CUST-0156,Matthew Adewale,matthew.moore558@email.com,2023-04-27,2023-06-18,Jewelry,1513.64,Bank Transfer,Mobile
CUST-0354,Grace Davis,grace.davis72@email.com,2023-02-15,2023-06-18,Jewelry,2851.53,Credit Card,Tablet
CUST-0413,Sam Young,sam.young715@email.com,2023-01-09,2023-06-18,Toys & Games,129.46,Apple Pay,Tablet
CUST-0016,Olivia Obaje,olivia.martinez852@email.com,2023-04-30,2023-06-19,Food & Grocery,48.04,Debit Card,Desktop
CUST-0022,Olivia Jones,olivia.jones531@email.com,2023-03-25,2023-06-19,Books,77.49,Google Pay,Desktop
CUST-0069,Henry Olatunji,henry.anderson108@email.com,2023-05-15,2023-06-19,Home & Garden,553.71,Bank Transfer,Mobile
CUST-0171,Eve Nwachukwu,eve.green65@email.com,2023-01-02,2023-06-19,Food & Grocery,37.14,Bank Transfer,Tablet
CUST-0245,Mason Young,mason.young577@email.com,2023-03-20,2023-06-19,Toys & Games,95.83,Credit Card,Tablet
CUST-0478,Daniel Thompson,daniel.thompson609@email.com,2023-01-06,2023-06-19,Jewelry,2929.77,Apple Pay,Mobile
CUST-0482,Liam Thomas,liam.thomas220@email.com,2023-06-19,2023-06-19,Clothing,111.09,Debit Card,Mobile
CUST-0057,Kate Taylor,kate.taylor556@email.com,2023-05-18,2023-06-20,Toys & Games,69.74,Credit Card,Mobile
CUST-0088,Evelyn King,evelyn.king280@email.com,2023-04-21,2023-06-20,Beauty & Health,99.37,Apple Pay,Tablet
CUST-0094,Peter Walker,peter.walker263@email.com,2023-03-12,2023-06-20,Clothing,235.32,Bank Transfer,Mobile
CUST-0348,Uma Lopez,uma.lopez45@email.com,2023-04-03,2023-06-20,Toys & Games,45.84,Google Pay,Mobile
CUST-0358,Victor Rodriguez,victor.rodriguez41@email.com,2023-06-20,2023-06-20,Beauty & Health,102.28,Credit Card,Tablet
CUST-0399,Mason King,mason.king401@email.com,2023-05-30,2023-06-21,Toys & Games,20.92,Debit Card,Mobile
CUST-0403,Bob Nwachukwu,bob.green550@email.com,2023-01-19,2023-06-21,Automotive,677.02,Apple Pay,Desktop
CUST-0467,David Allen,david.allen430@email.com,2023-05-12,2023-06-21,Home & Garden,314.80,Credit Card,Tablet
CUST-0139,Mason Harris,mason.harris749@email.com,2023-04-10,2023-06-22,Toys & Games,35.39,Credit Card,Desktop
CUST-0177,Mia Harris,mia.harris815@email.com,2023-03-19,2023-06-22,Books,39.70,Apple Pay,Mobile
CUST-0330,Zack Wright,zack.wright732@email.com,2023-05-24,2023-06-22,Automotive,632.60,Debit Card,Tablet
CUST-0358,Victor Rodriguez,victor.rodriguez41@email.com,2023-06-20,2023-06-22,Automotive,424.63,Debit Card,Desktop
CUST-0443,Emma Walker,emma.walker107@email.com,2023-05-31,2023-06-22,Books,63.36,Apple Pay,Desktop
CUST-0482,Liam Thomas,liam.thomas220@email.com,2023-06-19,2023-06-22,Jewelry,2389.14,PayPal,Tablet
CUST-0059,Eve Allen,eve.allen3@email.com,2023-02-24,2023-06-23,Sports & Outdoors,728.79,Google Pay,Tablet
CUST-0348,Uma Lopez,uma.lopez45@email.com,2023-04-03,2023-06-23,Books,71.43,Bank Transfer,Tablet
CUST-0385,Zack Jackson,zack.jackson39@email.com,2023-04-11,2023-06-23,Electronics,1275.28,Bank Transfer,Tablet
CUST-0050,Ethan Obaje,ethan.martinez914@email.com,2023-03-27,2023-06-24,Sports & Outdoors,841.76,Debit Card,Desktop
CUST-0053,James Williams,james.williams200@email.com,2023-03-27,2023-06-24,Beauty & Health,174.31,Credit Card,Tablet
CUST-0068,Jack Brown,jack.brown626@email.com,2023-04-09,2023-06-24,Electronics,1596.79,PayPal,Mobile
CUST-0134,Yara Thomas,yara.thomas428@email.com,2023-06-21,2023-06-24,Sports & Outdoors,879.68,Debit Card,Desktop
CUST-0226,Abigail Thompson,abigail.thompson677@email.com,2023-05-09,2023-06-24,Home & Garden,120.64,Apple Pay,Mobile
CUST-0300,Joseph Lewis,joseph.lewis556@email.com,2023-05-11,2023-06-24,Jewelry,716.82,Credit Card,Mobile
CUST-0330,Zack Wright,zack.wright732@email.com,2023-05-24,2023-06-24,Toys & Games,38.40,Bank Transfer,Tablet
CUST-0332,Noah Thompson,noah.thompson881@email.com,2023-05-18,2023-06-24,Beauty & Health,72.84,Bank Transfer,Desktop
CUST-0429,Zack Nwachukwu,zack.green441@email.com,2023-03-20,2023-06-24,Jewelry,128.46,Google Pay,Desktop
CUST-0440,Ava Obaje,ava.martinez785@email.com,2023-03-23,2023-06-24,Sports & Outdoors,385.66,Debit Card,Tablet
CUST-0098,Noah Robinson,noah.robinson745@email.com,2023-02-07,2023-06-25,Sports & Outdoors,343.47,Apple Pay,Tablet
CUST-0426,Emily Miller,emily.miller680@email.com,2023-04-25,2023-06-25,Jewelry,2809.11,Bank Transfer,Tablet
CUST-0447,Lucas Olatunji,lucas.anderson713@email.com,2023-04-16,2023-06-25,Sports & Outdoors,545.28,Debit Card,Tablet
CUST-0022,Olivia Jones,olivia.jones531@email.com,2023-03-25,2023-06-26,Electronics,1623.02,Credit Card,Desktop
CUST-0050,Ethan Obaje,ethan.martinez914@email.com,2023-03-27,2023-06-26,Automotive,136.67,Apple Pay,Desktop
CUST-0057,Kate Taylor,kate.taylor556@email.com,2023-05-18,2023-06-26,Home & Garden,434.07,Debit Card,Mobile
CUST-0158,Ella Taylor,ella.taylor864@email.com,2023-02-03,2023-06-26,Toys & Games,149.33,Debit Card,Desktop
CUST-0291,Evelyn Martin,evelyn.martin585@email.com,2023-01-27,2023-06-26,Beauty & Health,199.48,Debit Card,Mobile
CUST-0324,Kate Thompson,kate.thompson880@email.com,2023-02-17,2023-06-26,Jewelry,375.25,Debit Card,Desktop
CUST-0396,Eve Harris,eve.harris56@email.com,2023-05-25,2023-06-26,Food & Grocery,130.83,Credit Card,Mobile
CUST-0407,Mason White,mason.white579@email.com,2023-01-01,2023-06-26,Electronics,1821.82,Credit Card,Desktop
CUST-0409,Joseph Williams,joseph.williams816@email.com,2023-03-24,2023-06-26,Clothing,299.04,Bank Transfer,Desktop
CUST-0344,Daniel Obaje,daniel.martinez767@email.com,2023-01-08,2023-06-27,Home & Garden,84.76,PayPal,Desktop
CUST-0024,Grace Scott,grace.scott592@email.com,2023-04-28,2023-06-28,Clothing,81.26,Credit Card,Tablet
CUST-0088,Evelyn King,evelyn.king280@email.com,2023-04-21,2023-06-28,Jewelry,1304.58,Debit Card,Mobile
CUST-0137,Rachel Lewis,rachel.lewis594@email.com,2023-02-15,2023-06-28,Jewelry,2571.89,Bank Transfer,Mobile
CUST-0011,Wendy Scott,wendy.scott954@email.com,2023-06-20,2023-06-29,Jewelry,1130.83,Google Pay,Mobile
CUST-0069,Henry Olatunji,henry.anderson108@email.com,2023-05-15,2023-06-29,Electronics,817.26,Apple Pay,Mobile
CUST-0095,Peter Williams,peter.williams823@email.com,2023-01-01,2023-06-29,Jewelry,2705.60,Apple Pay,Mobile
CUST-0250,Yara Hall,yara.hall59@email.com,2023-04-22,2023-06-29,Books,39.46,Google Pay,Desktop
CUST-0282,Alice White,alice.white493@email.com,2023-06-21,2023-06-29,Sports & Outdoors,846.53,Google Pay,Desktop
CUST-0284,Charlotte Lewis,charlotte.lewis987@email.com,2023-01-09,2023-06-29,Beauty & Health,82.67,Apple Pay,Tablet
CUST-0488,Daniel Martin,daniel.martin281@email.com,2023-03-23,2023-06-29,Toys & Games,77.13,Apple Pay,Mobile
CUST-0024,Grace Scott,grace.scott592@email.com,2023-04-28,2023-06-30,Sports & Outdoors,765.14,PayPal,Tablet
CUST-0088,Evelyn King,evelyn.king280@email.com,2023-04-21,2023-06-30,Jewelry,1243.41,Debit Card,Desktop
CUST-0164,Diana Allen,diana.allen778@email.com,2023-02-21,2023-06-30,Home & Garden,200.13,Credit Card,Desktop
CUST-0226,Abigail Thompson,abigail.thompson677@email.com,2023-05-09,2023-06-30,Food & Grocery,9.49,Debit Card,Desktop
CUST-0333,Peter Lee,peter.lee35@email.com,2023-04-02,2023-06-30,Books,29.23,Credit Card,Mobile
CUST-0470,Abigail Hall,abigail.hall500@email.com,2023-04-22,2023-06-30,Books,11.70,Bank Transfer,Desktop
CUST-0108,Sophia Robinson,sophia.robinson149@email.com,2023-03-03,2023-07-01,Books,21.96,Google Pay,Tablet
CUST-0067,Sam Hernandez,sam.hernandez1@email.com,2023-02-17,2023-07-02,Electronics,459.26,Apple Pay,Tablet
CUST-0070,Bob Garcia,bob.garcia650@email.com,2023-02-15,2023-07-02,Beauty & Health,138.51,Credit Card,Mobile
CUST-0221,Kate Nwachukwu,kate.green556@email.com,2023-06-28,2023-07-02,Automotive,260.20,PayPal,Mobile
CUST-0068,Jack Brown,jack.brown626@email.com,2023-04-09,2023-07-03,Food & Grocery,107.11,PayPal,Desktop
CUST-0149,Olivia Thompson,olivia.thompson964@email.com,2023-04-13,2023-07-03,Books,66.15,Debit Card,Tablet
CUST-0177,Mia Harris,mia.harris815@email.com,2023-03-19,2023-07-03,Food & Grocery,48.70,Credit Card,Mobile
CUST-0005,Jack Brown,jack.brown829@email.com,2023-06-08,2023-07-04,Food & Grocery,105.52,Bank Transfer,Mobile
CUST-0056,Kate Obaje,kate.martinez14@email.com,2023-05-17,2023-07-04,Home & Garden,485.26,Debit Card,Tablet
CUST-0082,Harper Lewis,harper.lewis461@email.com,2023-05-10,2023-07-04,Clothing,62.87,Apple Pay,Tablet
CUST-0114,James Walker,james.walker800@email.com,2023-02-21,2023-07-04,Books,56.09,Bank Transfer,Mobile
CUST-0158,Ella Taylor,ella.taylor864@email.com,2023-02-03,2023-07-04,Electronics,98.88,Debit Card,Mobile
CUST-0181,Ivy Lee,ivy.lee498@email.com,2023-06-17,2023-07-04,Jewelry,2567.53,Apple Pay,Mobile
CUST-0313,Eve Jones,eve.jones936@email.com,2023-06-06,2023-07-04,Sports & Outdoors,142.15,Bank Transfer,Tablet
CUST-0009,Charlie Thomas,charlie.thomas413@email.com,2023-07-05,2023-07-05,Sports & Outdoors,152.90,PayPal,Desktop
CUST-0059,Eve Allen,eve.allen3@email.com,2023-02-24,2023-07-05,Electronics,1644.58,Credit Card,Mobile
CUST-0016,Olivia Obaje,olivia.martinez852@email.com,2023-04-30,2023-07-06,Automotive,294.84,PayPal,Mobile
CUST-0121,Daniel Garcia,daniel.garcia63@email.com,2023-05-12,2023-07-06,Toys & Games,88.33,Credit Card,Mobile
CUST-0121,Daniel Garcia,daniel.garcia63@email.com,2023-05-12,2023-07-06,Clothing,296.96,Apple Pay,Desktop
CUST-0385,Zack Jackson,zack.jackson39@email.com,2023-04-11,2023-07-06,Sports & Outdoors,687.82,PayPal,Mobile
CUST-0454,Mason Davis,mason.davis922@email.com,2023-05-12,2023-07-06,Food & Grocery,137.33,Google Pay,Desktop
CUST-0024,Grace Scott,grace.scott592@email.com,2023-04-28,2023-07-07,Electronics,1295.69,Debit Card,Desktop
CUST-0037,Sophia Walker,sophia.walker653@email.com,2023-06-05,2023-07-07,Electronics,846.70,Debit Card,Mobile
CUST-0198,Yara Walker,yara.walker647@email.com,2023-04-09,2023-07-07,Sports & Outdoors,55.88,Debit Card,Desktop
CUST-0320,Kate Wright,kate.wright539@email.com,2023-06-20,2023-07-07,Home & Garden,134.27,Bank Transfer,Desktop
CUST-0003,Emily Martin,emily.martin130@email.com,2023-05-16,2023-07-08,Sports & Outdoors,496.84,Apple Pay,Desktop
CUST-0070,Bob Garcia,bob.garcia650@email.com,2023-02-15,2023-07-08,Beauty & Health,190.22,PayPal,Mobile
CUST-0202,Matthew Garcia,matthew.garcia231@email.com,2023-01-21,2023-07-08,Automotive,257.11,Debit Card,Tablet
CUST-0261,Olivia Martin,olivia.martin41@email.com,2023-05-05,2023-07-08,Clothing,158.49,Credit Card,Mobile
CUST-0280,Abigail Owem,abigail.gonzalez243@email.com,2023-04-10,2023-07-08,Jewelry,130.95,Bank Transfer,Mobile
CUST-0341,Andrew Obaje,andrew.martinez46@email.com,2023-03-12,2023-07-08,Books,75.61,PayPal,Tablet
CUST-0360,Uma Wright,uma.wright565@email.com,2023-04-27,2023-07-08,Beauty & Health,178.25,Apple Pay,Desktop
CUST-0364,Ethan Young,ethan.young494@email.com,2023-06-28,2023-07-08,Home & Garden,595.11,Bank Transfer,Tablet
CUST-0009,Charlie Thomas,charlie.thomas413@email.com,2023-07-05,2023-07-09,Food & Grocery,259.51,PayPal,Mobile
CUST-0025,Joseph Lopez,joseph.lopez808@email.com,2023-02-24,2023-07-09,Sports & Outdoors,330.42,Debit Card,Tablet
CUST-0088,Evelyn King,evelyn.king280@email.com,2023-04-21,2023-07-09,Toys & Games,53.37,Apple Pay,Mobile
